id,group,message,historical_reply,reply_id,created_at,intent,escalate,label_reason,annotator
262529,ed34269edd69820f2fd1a3d3779082b4658c87b6da7209770b9da1e1fdc85ee6,[USER] Bought 2 phones in Dec. Found out they are counterfeit & don't work. Seller closed acct. & took my $500. Amazon CS is NO help :(,"[USER] I'm sorry for the poor experience. When you spoke to us, what options or information were we able to provide? ^WT",262527,Wed Oct 04 17:33:19 +0000 2017,,,,
2663196,8fbad789ce3e2e2378a746d9e07c143521c4a25035bb387a5f151b1ae5f145ba,[USER] I'm a prime member from India. Could you please let me know when Prime Music will be launched for prime users?,"[USER] Amazon Prime Music will be available to Indian Prime Members exclusively on echo devices starting 10/31/17 and in near future would be available across other devices & operating systems including Android, IOS, Fire TV , PC etc. Kindly stay tuned. ^PS",2663195,Sun Nov 19 08:09:42 +0000 2017,,,,
937333,c6348b09dfaec99751681a6f12abd54098a8b0fd05b17545129031ed81c14c7f,"Last 4thOctober I returned an order. But so far no refund has come to me.This service can not be expected from you.
[USER] [USER]",[USER] I'm sorry about the delay in refund. Kindly connect with us here: [URL] we'd like to help. ^SG,937331,Sat Oct 21 18:02:54 +0000 2017,,,,
2152550,d4ca9128765aef16cf15c52223e3185f16afb17838e33fb76da23fe3dae4ba62,Nothing like the delivery guy for [USER] tossing my package out his window in the driveway in the rain and driving away.,[USER] I'm sorry for how your item was delivered! Can you please confirm the carrier? Found here: [URL] ^AC,2152549,Thu Nov 09 01:34:35 +0000 2017,,,,
2940286,1950e458d6fc7b72d3f93b7aa05501c3baae112617a3fdb803fa3d00ef7aae2d,"[USER] Je doute de recevoir un colissimo passé 14h, retardé déjà d'un jour pour défaut d'adressage (l'adresse est bonne) et ""réacheminé vers un autre site de distribution"" alors qu'il est indiqué à une plateforme qui est à deux bornes de chez moi depuis le début ?","[USER] Bonjour, navrée pour cela, Avez-vous signalé cet incident à notre service client je vous prie? ^SA",2940285,Wed Nov 29 13:00:27 +0000 2017,,,,
1655058,008fa457324e87586432dc74e76613e2388d51e7791433ed356b421be41ff1aa,[USER] [USER] ce n'est pas mon colis mais celui de mon voisin. Mais je me suis déjà fait voler et ouvrir un colis....c est normal? [URL],"[USER] Bonjour, dessolée d'apprendre cela :/ de quel transporteur s'agit-il s'il vous plaît ? ^SN",1655057,Tue Oct 17 14:13:26 +0000 2017,,,,
361396,86ad419889a08de5b3a9540a295865b7be30d6cca6298d9635a3ff6772486a16,"Segundo retraso de Amazon prime y lamentable servicio de atención al cliente. [USER], [USER] así no.",[USER] Lamento cualquier inconveniente. ¿Podrías comentarnos más sobre lo que ha ocurrido sin publicar detalles de tu cuenta? ^VL,361395,Sun Oct 08 17:24:47 +0000 2017,,,,
2198892,7f1eb376505c631c3a986db15ee4208056c90b66dc44a672916cfb41f49bb239,What’s up w/ [USER] not actually having 2 day delivery anymore!?!?  Not cool. #AmazonPrime #FirstWorldProblems,[USER] Hey Tina! Have we missed a delivery date? ^LS,2198891,Fri Nov 10 02:05:02 +0000 2017,,,,
2769084,21b4101f0eae69096012d314fa77add98e5fa13470084d44949afcd6e62a9829,"[USER] Mein gewählter Bankeinzug wird nicht als Zahlungsmöglichkeit akzeptiert, obwohl es nie Probleme oder Zahlungsverzüge gab, wie kann das sein? Was kann ich tun? #verzweifelt","[USER] Hey, unser System führt in bestimmten Fällen Routineprüfungen durch. Die Prüfung ist automatisiert und eine manuelle Änderung der Zahlungsart durch den Kundenservice ist leider nicht möglich.
Mehr dazu findest du hier: [URL] ^AM",2769083,Tue Nov 21 11:33:27 +0000 2017,,,,
2300296,a84a021a0247679c15023146ed7ad4152e092379b90871b8a56675461f074e4a,"[USER] Alors là à ce prix-là, je vous vends mon âme dans la minute... j'ai essayé mais sur la page de paiement ça passe à 3.99/mois, l'erreur se situe où du coup ? cette page ? le paiement ? entre ma chaise et mon clavier ? ;) [URL]","[USER] Bonjour, désolée pour cela s'agit-il d'une capture récente je vous prie ? Car Amazon Prime coûte EUR 3,99 par mois jusqu'au 31/03/2018 puis EUR 5,99 par mois par la suite ou bien 49 EUR par an. 
^KE [URL]",2300295,Sun Nov 12 16:42:59 +0000 2017,,,,
515239,a2791187f1f507154ae3d45b12bd908a5c76658c3b997d12c85446fdcc01e2a4,[USER] My package was supposed to arrive Wednesday.Its friday. Still NOT here. So much for being a prime member!!!!,"[USER] I'm sorry you haven't received your order! We'd like to explore options with you to get this taken care of. When you have a moment, please reach us by phone or chat for direct assistance: [URL] ^MV",515237,Sat Dec 02 00:52:47 +0000 2017,,,,
394922,c6b3bf2f5cde61894aa888768889c4e77bae2e8d95d2726712006348be6ea982,"[USER] Tracking #: [NUMBER].
Being prime member, product is not getting delivered even after 2, 4 business days. #AmazonPrime there is of no use.","[USER] Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW 2/2 [USER] I'm sorry for the delay in delivery. If we have missed the estimate delivery date on the order, please get in touch with our support team here: [URL] ^RW 1/2","394921,394923",Sat Nov 25 04:52:27 +0000 2017,,,,
2529281,ff4033a886eec8fe67857450b1f780c2d990896b0d03907121403fcd71d1c831,very bad response. Still not collected my return order. Worst service [USER],[USER] I'm sorry the return hasn't been completed. Please share your details here: [URL] we'll look into it and reach out to you soon. ^AP,2529279,Thu Nov 16 06:22:05 +0000 2017,,,,
2434166,46698ce6c379799a667704d8cbfb64678d12bbcd6c358c7e656e510a2ad7bfd9,[USER] customer centric you are having a laugh. I gave up trying to connect to chat after my 3rd attempt & a wait of 45 mins +,[USER] I'm sorry to hear you had a poor experience. Without giving account or order details can you tell us what happened? ^AN,2434163,Sun Oct 29 13:54:13 +0000 2017,,,,
594593,a2bf2227727a286c223684b942ad53a821cbed230e5bc8e19421de97971affff,Received this photo from Amazon today asking me what I thought of this photo of their delivery. I wasn’t surprised that it wasn’t there when I got home tonight. Should have left the cash on the step. Pathetic Service. Not for the first time either. [URL],[USER] I'm sorry about this delivery experience! Please give us a ring here: [URL] so we can look into this with you. ^TR,594592,Sun Dec 03 18:07:44 +0000 2017,,,,
817602,2c70a61729d341703d8e6bbf7d798d8479ce9c29409396889190e53b134a9f02,"Im starting to think [USER] is starting to be super wasteful. That empty space, no packing, hopefully my [USER] keyboard isn't crushed. [URL]","[USER] So sorry your keyboard wasn't packed well! You can let our packaging team know about this here: [URL]
^BL",817601,Thu Oct 12 20:55:50 +0000 2017,,,,
2273371,d17ffb746329cc7a184307b8f3621682c47cb7609946d39f7ce6e7c89bf26ec6,Really annoyed today that my parcel arrived not in any protective packaging! It was a gift for a work colleague it was delivered to my work address for all to see! Good job I didn't order a fucking dildo!! [USER] [URL],"[USER] Hi, sorry about that, it looks like its sent frustration free packaging, this is shown on the product detail page, in the checkout you should mark it as a gift to avoid this in the future. ^AS",2273372,Sat Nov 11 12:41:14 +0000 2017,,,,
1209138,08e7ff54e5a4b31ce7145636fce08822c8f932c130db1a0122c92fb90c1c4e9a,"Feeling better.That's why I was upset:they'll send me Assassin's creed 5 days after the official release.Amazon,WTF!I pre-ordered it!! 😡😡😡",[USER] Sorry to hear this. Has any reason been given for the delay? ^KM,1209137,Wed Oct 25 10:33:46 +0000 2017,,,,
834820,404e1dc63f51f22332caae35014545ddec4387bc903261dd0116af0729233b19,[USER] [USER] So #genervt! #AmazonPrime sabotiert sich selbst weil Zustellungen über #AmazonLogistics so gut wie NIE PÜNKTLICH ankommen.,[USER] Hast du dich hierzu bereits bei meinen Kollegen gemeldet? Du erreichst sie via: [URL] Liebe Grüße ^DW,834819,Fri Oct 13 07:58:40 +0000 2017,,,,
222607,8df2f47e649697a89d75a07018dbc8611aa6952c32246fca1fa8b0c8b3f93da7,Want to buy 10 or E with exchange but exchange is not available in my PIN code is there is other way [USER] I really want this,"[USER] I understand your concern, please contact us here: [URL] so that we can assist you accordingly. ^SP",222606,Thu Oct 05 03:48:23 +0000 2017,,,,
317268,8df2f47e649697a89d75a07018dbc8611aa6952c32246fca1fa8b0c8b3f93da7,Why there is very limited Exchange location [USER] [USER] I want to ex but can't plz start in pin [NUMBER],[USER] I'm sorry for the trouble. Have you escalated this to our support team here: [URL] ? ^SB,317267,Sat Oct 07 06:32:40 +0000 2017,,,,
421511,8df2f47e649697a89d75a07018dbc8611aa6952c32246fca1fa8b0c8b3f93da7,I choose 2 day delivery option but product not receive in 2 days it takes 5 days even after I m prime member [USER] [USER] [URL],[USER] Sorry that you feel that way. But did we happen to miss the estimated delivery date for your order? ^HR,421509,Tue Oct 10 08:15:59 +0000 2017,,,,
1710377,8df2f47e649697a89d75a07018dbc8611aa6952c32246fca1fa8b0c8b3f93da7,ur exchg offr is not wrking in any loct kindly fix this problem as u promise offer expires 17mdnght [USER] [USER],"[USER] We'd like to get this checked, could you let us know which exchange offer are you referring to here? ^MA",1710374,Tue Oct 17 17:50:27 +0000 2017,,,,
2219947,8df2f47e649697a89d75a07018dbc8611aa6952c32246fca1fa8b0c8b3f93da7,"dispatch this order order ID [ORDER_ID]
this is replacement of 10 or G 4GB i dont hv any mobile so plz dispatch this soon [USER] [USER] i also contact c care but they only promise dont do anything","[USER] Our page is visible to the public. (2/2)^SU [USER] Sorry that you had issues with the delivery of your order, please share your details here: [URL] and we’ll contact you soon. Also, Please don't provide your order details, we consider it to be personal information. (1/2)^SU","2219946,2219948",Fri Nov 10 13:14:12 +0000 2017,,,,
2290363,8df2f47e649697a89d75a07018dbc8611aa6952c32246fca1fa8b0c8b3f93da7,bought LG Q6 from [USER] as a offer i hv to receive 50GB additional data but dont receive anything it has been 5 days i read all ur T&C im eligible [USER] Call C care dont do anything so im here,[USER] I'm sorry you've not received the offer. Kindly report it to our support team here: [URL] we'll look into it and reach out to you soon. ^AP,2290362,Sun Nov 12 07:03:54 +0000 2017,,,,
1582547,04194b590c84cb981cd0740cd6405a76cdadd9ff03fe111981ff4960fc838667,"[USER] mobile recharge isn't working on your app, what happened??","[USER] That's odd, could you let us know the error your getting? ^RW",1582545,Tue Oct 17 07:19:02 +0000 2017,,,,
1095958,a26ae03329875d035b01766c49e45af09ebda59aa4f357a42d0d5adaed1b0e50,"Ah sinon, chez vous aussi [USER] est inaccessible uniquement depuis Firefox (56) ? [URL]","[USER] Bonjour Edinson, je suis désolée pour cela. Pourriez-vous tester encore une fois s'il vous plaît ? ^SM",1095955,Sun Oct 15 04:12:24 +0000 2017,,,,
502481,97403d9fb3d9155222840d2e6e9e48f21b82cb6d63a13157d39c2fe54164af5c,"[USER] hi, I have prime membership but can only listen to certain songs on the amazon music app? Does the prime membership not include prime music or?",[USER] The Prime membership includes Prime Music which has select titles available to stream and download for free. More details here: [URL] ^BH,502480,Fri Dec 01 19:52:20 +0000 2017,,,,
2883376,a14e774b3848486a0e4f43a99fbdcdae9309203ad492a441b792589d46fe55d3,"Hola [USER] queremos #AmazonLocker en todas las capitales de provincia, escribo desde Leon.","[USER] Hola Rodrigo, las novedades serán anunciadas en nuestro Sitio Web. Saludos ^VL",2883375,Tue Nov 28 10:30:33 +0000 2017,,,,
1101756,7252c36f731815a06160e5ba7756d23bc4933c7351c597cfba364c07091adb0e,"[USER] I feel like the service I'm getting from my Echo is deteriorating. It doesn't hear me, radio and Spotify stutters... any help?","[USER] Hi, could you please try to restart it and also switch off and on the WiFi? Please get back to us if that does not help. ^TA",1101754,Sun Oct 15 06:59:49 +0000 2017,,,,
2300805,6e7d04d2b700028a8f47464737a6257f9652f277e26ebe6c532f01d40f6ac8c8,[USER] I️ thought if I️ ordered one day shipping today 11/12 it would come 11/13...? Am I️ wrong? My package says 11/14 and I’m confused..,"[USER] We're here to help, Haneen! Some items may take additional time to process - One-Day Shipping refers to the transit time after shipping. For more information, please refer here: [URL] ^FD",2300803,Sun Nov 12 17:02:44 +0000 2017,,,,
408432,5867f1db6f3004cc049d6a4c7d980bcfe5641aa4aa2c9774a13d49be432ee993,"Yayyy, [USER] sent me an empty package!  Yayy, Amazon makes it close to impossible to contact the seller.  Yayyy, sometimes Amazon sucks.",[USER] Oh no! I'm sorry for the trouble with the missing item! You can find how to contact the seller here: [URL] ^TG,408430,Mon Oct 09 22:34:27 +0000 2017,,,,
1137844,5867f1db6f3004cc049d6a4c7d980bcfe5641aa4aa2c9774a13d49be432ee993,[USER] does not want me to have a stainless nib in fine for my [USER] Safari Graphite #fountainpen is seems. #sadness #crushed,"[USER] This certainly isn't what we like to hear, Ron! Are you having trouble with a recent order? ^HC",1137842,Sun Oct 15 15:36:32 +0000 2017,,,,
224995,bd5d05ead2b54d4dfc108d3c04586218a5c24390b3058c93c0b64e063e2f25cc,[USER]  worst online shopping,[USER] Looks like you didn't have a pleasant experience with us. Please let us know what went wrong so that we can 1/2 ^SH [USER] assist you accordingly. 2/2 ^SH,"224996,224994",Thu Oct 05 05:22:12 +0000 2017,,,,
828297,520a9aaf1bd98457d39cb9bc8ca9904da097cc5d10edd8da9af83807a5ce3abf,[USER] my package has not been delievered even though it says it was 🚩,[USER] I'm sorry for the issue with your delivery! Have you tried the steps listed here: [URL] ^JA,828295,Fri Oct 13 03:09:24 +0000 2017,,,,
249863,9c966c98440c907722cf8c7755c22c1f2a75593dfb64faf62e56f84d301a9974,[USER] a suggestion. It's difficult to browse this format [URL],[USER] You can always use the voice assistant to narrow down your search! Ready to experience new feature? ^SV,249862,Thu Oct 05 16:51:26 +0000 2017,,,,
1220816,4e78774c9a2d011c3747532c1e2f4f2db127fc1790a23d03638136f65ba1eaf1,"[USER] im absolutely disgusted with whatever courier your using. This is how they left my package today, I ordered another aswell. Was i just lucky finding this one? [URL]","[USER] I'm sorry your package was left there, Natalie! We'd like to make sure courier feedback is left. Please reach out to us here: [URL] so we can do so. ^WJ",1220815,Sat Nov 25 19:27:23 +0000 2017,,,,
41535,3d17f52180a29bedbc3a2f24354d4700b1c049152838fc01d29bd0c54b0dcdfb,"[USER] [USER] sperrt Business Konto von Firma, weil ein Mitarbeiter (Besteller) negativen Saldo bei Amazon aufweist. Kein Scherz!",[USER] Bei Fragen kannst du dich gern an den Business Kundenservice wenden. Den Button findest du links: [URL] Gruß ^MH,41534,Wed Nov 01 15:26:59 +0000 2017,,,,
2932875,68b66c994e25166110b317f8c932022c166bc6fa7d8533ad159c601148e87986,[USER] hey quick one: mother in law in France is wanting to buy a video game off amzn.fr. Would the game be only in French?,[USER] Good question Justin. Can you please reply to us with the video game you have in mind so we can check its compatibility for you.^GA,2932873,Wed Nov 29 08:40:59 +0000 2017,,,,
2698922,b90058070fac9dbe51d038c97664f4fafa97de5800ce9675edaa570919d5702a,"[USER] The PS4 was supposed to arrive today in Prime and now it's rescheduled for Monday or Tuesday. It's a birthday gift and I pay for Prime. Not cool, Amazon. [URL]","[USER] So sorry for the trouble, Jacek! I understand how frustrating this may be. We'd like to look into this further with you! When you have the chance, please reach out to us here: [URL] so we can investigate. ^VB",2698920,Sun Nov 19 20:11:35 +0000 2017,,,,
2910334,b90058070fac9dbe51d038c97664f4fafa97de5800ce9675edaa570919d5702a,[USER] I pay for Prime and I was charged for this item a week ago. Screenshot shows the last update on the tracker. I spoke with a support person yesterday - they said it would arrive by today. I'm very disappointed. Is there a point in Prime anymore? [URL],"[USER] So sorry for the wait, Jacek! We'll always try to deliver your orders as quickly as possible but there can be occasional, unforeseeable delays. When you have a moment, please feel free to reach out to us to check on an update: [URL] ^BG",2910332,Tue Nov 28 21:32:45 +0000 2017,,,,
261700,7f9ca1f484ed66b0acf056ed924522615aafd22f66287fd1b197d34b7c33434d,New sandals arrived. THANKS [USER]. [URL],[USER] Oh no! We want to make sure you get the right one! Please reach us here: [URL] for available options. ^JM,261699,Thu Oct 05 21:46:26 +0000 2017,,,,
103136,b2e772e6dcd8227b0a6e5eadc759da238cb0da4b144072a562c45ef0b514578c,[USER] waited in all day for my amazon prime for it not to arrive. Won't be renewing and it's needed for Friday. So annoyed [URL],"[USER] Hello Charlotte. I'm very sorry to hear you haven't received your order as promised! This certainly isn't what we strive for and we want to help you look further into what's going on. When you have the chance, please ring us here: [URL] ^HC",103135,Thu Nov 30 01:04:42 +0000 2017,,,,
2253174,303b878bfc8c65663b6c1fd3b07d88d411a944f28877d710a661bda0d561d07c,"[USER] talk about a downward spiral, no delivery and no apology. Customer for 10 years.. very poor show.","[USER] This definitely isn't what we strive for! Without providing personal account information, could you tell us more about what's going on? We'd love to help in any way we can! ^ML",2253172,Fri Nov 10 20:04:42 +0000 2017,,,,
1095858,f5615d84e5a6114b12a589e0c282a5190c17e63cb72a9c6294951684c6c4e3aa,[USER] my order no is [ORDER_ID] . 4 days before i was telling the amazon co. no one is responding to my shoes,"[USER] Apologies for the trouble with the order. We'd like to help. Kindly get in touch with us here: [URL] ^AK 1/2 [USER] Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 2/2","1095859,1095857",Sun Oct 15 04:56:11 +0000 2017,,,,
1102339,f5615d84e5a6114b12a589e0c282a5190c17e63cb72a9c6294951684c6c4e3aa,[USER] Provide us customer service number Who work smoothly,[USER] You can connect with our support team here: [URL] for further assistance on it. ^RW,1102338,Sun Oct 15 07:16:59 +0000 2017,,,,
1310118,6f2cb1b34fc252308507d2732b127d450b905eb968dbe8c9e6b89d7a0bd2693f,[USER] last 3daz calling u still no call or any communication received from your side #worstservice [USER] ext warr for firestick,"[USER] I’m sorry about this trouble. I’d like to assist you, please fill this form: [URL] ^RW",1310116,Fri Oct 27 04:54:31 +0000 2017,,,,
2279043,59ab1bb9d19e8ee9df5edfed4c30bb2bb53b52c2478bf8d87ee47465b99f960e,"[USER] Order #

[ORDER_ID]

Ship it asap...","[USER] We ship orders to be delivered by the delivery estimates. Could you please let us know if we missed the estimated delivery date. Please don't provide your order number, we consider it to be personal information. Our Twitter page is visible to the public. ^MP",2279042,Sat Nov 11 16:13:07 +0000 2017,,,,
1071147,64e49b7036c5e44244305dd3e61d6ad3a548db0402d2d2bd08c3b7ed1d3a63fd,"[USER] hi guys, what time do you continue to make deliveries until? I have been waiting all day for my package but will be leaving soon",[USER] Thanks for contacting us on here. Couriers attempt delivery up until 21:00. Feel free to keep us posted. ^GG,1071145,Mon Oct 23 15:58:41 +0000 2017,,,,
2166511,64e49b7036c5e44244305dd3e61d6ad3a548db0402d2d2bd08c3b7ed1d3a63fd,"Signed up for [USER] Prime, placed my first order right away for same day deliver... 3 days later - still no delivery 🙄🤦‍♀️🤷‍♀️",[USER] Sorry to hear this! What does the tracking say? ^KK,2166510,Thu Nov 09 09:57:49 +0000 2017,,,,
2344000,f8bbe39ffa73d926e841b481c2876e71d79ba18132f23aad6eea5f82b83cd49f,[USER] hey i was charged on nov 7 for something that idk what for i tried calling but no answer,[USER] I understand your concern and apologize for the unknown charge. Are you able to see the description of the charge on your account? ^SC,2343998,Mon Nov 13 14:53:12 +0000 2017,,,,
2104313,a4f138c8fe541c695a553865677585b2e4117adca24324d13d82cd0a5ad4e872,Apparently the DELAYED sonic forces i ordered from amazon didn't come with the controller skin. Thanks amazon!,"[USER] Hi, which edition did you order on the website? Can you link us and we'll take a look please? ^TS",2104312,Wed Nov 08 12:14:47 +0000 2017,,,,
233460,6146c7f12c97b1000c01fd039d1595a6b02073635ecd0d69745d515688e33c4e,WHY DOES [USER] ALWAYS SCREW UP ORDERS THAT I NEED ON A DEADLINE FOR MY STUDENTS???????? UGGGGHHHHHHHAAAAHHH,[USER] What is the latest on the order? What delivery date is showing?^CD,233458,Thu Oct 05 11:57:17 +0000 2017,,,,
2275936,b2af2f5258c4de810abd75679283843803138a1a246da3d28624ebd14544bd6e,[USER] i did purchase a honor 6x with sbi dr card cash back offer upto 15% but back cash recieve only 11 %,[USER] That's strange. Have you reported this to our support team here: [URL] ^VH,2275934,Sat Nov 11 08:02:38 +0000 2017,,,,
1153779,1684a15ce6d5a2219c9fa8b6da4e67602d4b320b652bbeb578aeb1d21c1c28ae,I fucking hate Amazon my foundation still isn't here & it said it was gonna be here yesterday. I signed up for prime and still paid shipping,"[USER] Sorry for the delay, Emma! What does the tracking info say for it here: [URL] ^JZ",1153778,Tue Oct 24 17:24:54 +0000 2017,,,,
302603,3e3e316f637e227781153f1940ba01f04c8504a54d25786f097651d75b068802,[USER] you have a number I can call? Account has been compromised.,[USER] Sorry to hear about your account! Please get in touch with us here: [URL] for further assistance. ^EZ,302602,Fri Oct 06 21:53:56 +0000 2017,,,,
109808,3a77c69774ea34686e9079c2fe1da9160349b2f960094960205a22bfb0d01f72,"Hola queridos amiguitos de [USER] últimamente están teniendo muchos problemillas con sus reembolsillos, he tenido que hablar hasta 5 veces para arreglar algo, espero se pongan las pilas rápido, saludos.","[USER] ¡Hola, Don Tortuga! Sin compartir información personal, ¿nos das más detalles de lo sucedido? ^LC",109806,Thu Nov 23 20:03:09 +0000 2017,,,,
1337957,3a77c69774ea34686e9079c2fe1da9160349b2f960094960205a22bfb0d01f72,"[USER] tienen que echarle más ganas a que cuando un producto diga PRIME y goce uno de este beneficio, cumplan por lo que estoy pagando.","[USER] Hola Don Tortuga, ¿cómo podemos ayudarte? ¿Tienes algún pedido pendiente de entrega? ^LG",1337955,Fri Oct 27 14:58:08 +0000 2017,,,,
2410502,3a77c69774ea34686e9079c2fe1da9160349b2f960094960205a22bfb0d01f72,Y luego por qué me consienten los de [USER] 😘 [URL],"[USER] Hola, ¡nos encanta consentirte! Dinos, ¿cuál es el producto que más te ha gustado? 😊😉😍 ^KA",2410500,Tue Nov 14 16:19:14 +0000 2017,,,,
511706,99cb0bc274e73013174b56cd5e5a82ee05fee710ac47b27e248a68d7b7c91466,[USER]  Delivery Options for me (a prime customer) aren't showing the next day anymore. Whats going on?,"[USER] Thanks for reaching out, Dave! All items aren't eligible for One-day Shipping. You can learn more about it here: [URL]  ^EA",511704,Fri Dec 01 22:47:59 +0000 2017,,,,
570873,3791fa8312ce023061c63eb9688d110e04616f0f5375d3e14ebf5ac99e5da681,Hella annoyed with [USER] carriers & [USER] for the their service today though. I really needed that coconut oil like ASAP. It’s why I pay for prime after all.,"[USER] I'm sorry that you are having a bad experience with your orders! As we cannot see account information in Twitter, Please click here:  [URL] and contact us via phone or chat for further assistance. ^TL",570871,Sun Dec 03 03:26:34 +0000 2017,,,,
2855151,c9ae7e193da0b4fac61b265815e41414cec89ce03f07eabdd976a28e44a56020,"Ich glaub ich hab irgendwo einen kritischen Punkt verpasst an welchem „eingänge, knackige“ Werbesprüche von „grammatikalisch falsch, aber verständlich“ zu „Geschwurbel“ übergangen sind

Großartige Leistung, [USER]! [URL]",[USER] Oje :( Hast du hier noch den Link für mich oder die Artikelbezeichnung? Dann geb ich das gleich weiter. ^BL,2855149,Mon Nov 27 20:58:44 +0000 2017,,,,
2933616,0ff19c344f94530b3282de6bbb70dc50b0762481659d045f6ab9588578bfc033,"[USER] Hi, is Amazon Household available for the German website for a Belgian Amazon Prime Account? #help",[USER] Sure! Here is the link: [URL] Kind regards ^TR,2933614,Wed Nov 29 09:17:42 +0000 2017,,,,
2061551,6b9afa14848ac7c6eacd2e981d3293fbf7e4e5ba01b343c255ce371ad7bc94cc,"[USER] Yesterday I ordered 2 items for same day delivery, and it was GUARANTEED to be delivered by yesterday Nov. 25th @ 9p EST (1st pic). I was constantly checkin for updates & @ 8:40p it wasnt even out for delivery yet (2nd pic). How was it supposed to be delivered by 9 if [URL]","[USER] Hey, Nike! I'm so sorry your package is running a bit late. Do you mind telling us the most recent tracking update for your package? You can find it here:  [URL] ^DY",2061552,Sun Nov 26 11:56:51 +0000 2017,,,,
2590133,8015672ef1fb6e7499c8cd8741272904e6689d936ee12f4e314e211b0db054bd,"Everyone Hates [USER]’s Shipping Partner [USER] (they won't deliver my package, falsely claim they tried) [URL]","[USER] This isn't what we like to see! Do you have a current order we can assist you with, here: [URL] ^DW",2590131,Mon Oct 30 19:33:24 +0000 2017,,,,
312396,3baf6fc9b7674dd5cb21acbad1473cd486d0a57c902135a51cc472ea23317e15,[USER] tracking nos [NUMBER] claims to be delivered but I have not signed nor received.,"[USER] Sorry to know you've not received the package. We certainly did not expect this to happen. 1/3 ^PS [USER] Kindly report this to our support team here: [URL] We'll definitely look into it. 2/3 ^PS [USER] Please don't provide your order details, as we consider it to be personal information. Our page is visible to the public. 3/3 ^PS","312398,312397,312395",Sat Oct 07 03:34:27 +0000 2017,,,,
922707,72f208f0dd58903e4feee039e94f62cb80b548345e9a04c3ca7c3208d72f376e,"Ich bin ja dafür, das mir [USER] die Erweiterung von Horizon Zero Dawn ausgibt ! ^^","[USER] Bist du so brav gewesen, dass du das deiner Meinung nach verdient hättest? 😀 ^BL",922706,Sat Oct 21 13:16:09 +0000 2017,,,,
1338001,21a3c67d1dafff6b9439ef77acd8ea9564f4ac244adb92dd8de79096db941af8,[USER] Boasting to be the most customer centric company on this planet. Shame on you. Kudos [USER] you have no competition.,"[USER] We apologize for any unpleasant experience. Kindly let us know, how can we make things right for you. ^CB",1337994,Fri Oct 27 14:44:29 +0000 2017,,,,
2226447,e01f1b506a27faa3442184efc045ef5ce691e5ecc3681da68e7b142c18fb9358,[USER]  [USER]  Got one of my order today. But received damaged item. See DM for order number and pics.,[USER] We've responded to your query over DM. Kindly check. ^SY,2226446,Fri Nov 10 10:02:27 +0000 2017,,,,
1220962,759ae5c76d27fc95165ecde35fc4d8924e488b5a5a86bc40750b954d57e84c47,Amazon Drivers be lying I swear. They said they knocked on our door. #LIES... I'm working from home.. nobody knocked on this damn door LOL,[USER] So sorry to hear this! A member of our team would like to look into this. Please reach out to us here: [URL] ^TH,1220961,Wed Oct 25 14:57:07 +0000 2017,,,,
130332,448e9f9cc39079247a6b352e35a30fa78732e423bf786208cd0fc5f18faa95cd,"[USER] still waiting for my to delivered. Ordered same in Oct 12 also I have paid to for & 2dy is 24 Nov.. Now it's more dn a month also I am trying to reach your customer care as well.nt gtng ny response from the them as well.
Order ID:- 4__credit_card__. Please revert asap.","[USER] I'm extremely sorry for the delay in the delivery of your order. We'd like to look into this, kindly drop in your details here:[URL] and we'll have this checked right away. 1/2 ^EM [USER] Also, please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ Appreciate your understanding. 2/2  ^EM","130333,130331",Fri Nov 24 06:04:31 +0000 2017,,,,
1827330,256901c34aedf0e994ad86b95be73dfd24f5e879dd6474627d59af13fa318a1e,[USER] returns to amazon! what a heck new product delivered after 2 months for replacement old still with me amazon telling me to post it,"[USER] request you to post the parcel with a private carrier. Appreciated your understanding. 2/2 ^MJ [USER] I'm sorry for the trail in delivering your replacement, if the returns are on self ship method we 1/2 ^MJ","1827328,1827334",Wed Oct 18 04:34:28 +0000 2017,,,,
1565015,8d443d7d4b70468a8e902c7a6abe06b8a85c3bed0ca99356791a57ac19ed3a74,"[USER] me mandaron un correo que mi pedido había sido declinado con 2 diferentes tarjetas pero en pedidos salen 2 ""en proceso de envío""",[USER] ¿Sigue pidiendo revisión de método de pago?¿Has contactado con tu banco? ^JD,1565014,Tue Oct 17 05:14:14 +0000 2017,,,,
2981905,8d443d7d4b70468a8e902c7a6abe06b8a85c3bed0ca99356791a57ac19ed3a74,"[USER] le cobraron 2 veces 1 artículo a mi mamá, que procede?",[USER] ¡Hola nat! Lamento los inconvenientes relacionados con este cobro doble. Te recomiendo ingresar a esta pagina de ayuda para más información: [URL] ^DQ,2981904,Thu Nov 30 04:56:27 +0000 2017,,,,
1131228,deedc3208a3b167b0f4b3035ec4baa0b3879881aed08d8d3a91a8aee66a9cfdc,"[USER] dear Amazon,i am offering u to open HQ in my town(Bihar-India). i will give my Land free of cost bcoz our town folks will get job🙂","[USER] Please share your details, here: [URL] and we'll get back. ^YP",1131227,Tue Oct 24 12:01:15 +0000 2017,,,,
