id,group,message,historical_reply,reply_id,created_at,intent,escalate,label_reason,annotator,label_source
698740,3c0f9dea4d58b3bc19446a4d28e0d87e65e6d5a60863fcefd436affc4462a674,[USER] what recourse does a prime member have 4 late orders? 2nd order in 3 months fulfilled by Amazon that is beyond the two day window!,[USER] I'm sorry that your order hasn't arrived as expected! Is it past the delivery date given in the confirmation email? ^AH,698738,Fri Oct 13 01:32:02 +0000 2017,delivery,1,Prime late-order recourse,CB,human
2236394,3c0f9dea4d58b3bc19446a4d28e0d87e65e6d5a60863fcefd436affc4462a674,[USER] sucks again. Preorder a CD. Release today. No ship date. Out of stock. What was the point of pre order?! Yet again you fail me on physical music orders!!,"[USER] I'm so sorry to hear this, Brandon. We'd like to help in any way we can. What was the delivery date provided in your confirmation email? ^BL",2236393,Fri Nov 10 18:25:51 +0000 2017,delivery,1,Pre-order CD out of stock on release day,CB,human
479293,e9da404d565ae9612216c87667c9d97cecf3810581a24fc22d07ea5fa74d7bf7,Oi [USER] meu pedido tá constando como entregue e não chegou nada aqui em casa. Vocês poderiam ajudar?,"[USER] Olá Felipe, sinto muito pelo inconveniente. Qual era a data estimada de entrega? ^MB",479291,Fri Dec 01 13:09:23 +0000 2017,delivery,1,Portuguese marked delivered but nothing arrived,CB,human
1037418,b6c5b939f3d3de62f7e92e522ce464f6a953d615be356cc0c63eaa6238d42f39,"[USER] Bonsoir, j'ai commandé un colis sur votre site et on m'indique qu'il n'a pas pu être livré. Comment en connaître la raison ?","[USER] Bonsoir, n'ayant pas une visibilité sur votre compte depuis twitter, veuillez le signaler à notre SAV: [URL]",1037417,Sat Oct 14 18:38:01 +0000 2017,delivery,1,French failed delivery with no reason,CB,human
2439654,3544dae2c444e5c08578488e49044b9223393fa7a0d0627be360cedfea42b0bf,I keep ordering bath bombs from [USER] but every time I get them in the mail it’s just a toaster in a box. This shit isn’t funny anymore.,[USER] I'm sorry to hear you didn't receive the correct item! Has this happened with the same listing twice? You can also look into return/replacement options here: [URL] ^BH,2439653,Tue Nov 14 22:25:58 +0000 2017,product,1,"Ordered bath bombs, received a toaster",CB,human
2719406,906d78ae5c237c95348d515f90102445c200207c51388288b6de10fda9833966,[USER] are you planning on allowing multiple commands e.g. Alexa turn on living room lights & play music? This would be a really useful features,"[USER] Hi Tony, thanks for sending in your comments. You can send feedback directly to Alexa, more info here: [URL] ^TI",2719405,Mon Nov 20 08:41:14 +0000 2017,feedback,1,Alexa multi-command feature request,CB,human
28437,35d6cf901d3b75441820fb7c65ee328f1a28fe65bbb15d8ab19ac5d13e51e351,[USER] versendet ihr heute Call of Duty WW2 oder erst morgen ! Weil das Spiel Freitag raus kommt 🙈😂 hoffe es kommt pünktlich an bei mir,"[USER] Wir versenden so, dass es am Freitag bei dir zugestellt werden kann. Liebe Grüße ^AN",28436,Wed Nov 01 10:45:41 +0000 2017,delivery,1,German COD WW2 ship-today question,CB,human
61021,35d6cf901d3b75441820fb7c65ee328f1a28fe65bbb15d8ab19ac5d13e51e351,[USER] habt ihr dem Preis von Call of Duty WW2 angepasst?! Weil bei mir steht das ich Geld zurück bekomme?!,[USER] Alles Wissenswerte findest du hier: [URL] Hast du diesbezüglich eine E-Mail bekommen? Gruß ^MI,61020,Wed Nov 01 21:08:21 +0000 2017,payment,1,German price-adjustment/refund question,CB,human
1289723,35d6cf901d3b75441820fb7c65ee328f1a28fe65bbb15d8ab19ac5d13e51e351,[USER] Abend ne frage ich habe COD Ww2 vorbestellt und wird versendet am 30.10. heißt das wirklich das es bei mir am 3.11 da ist?!,[USER] Wir haben am 31.10. + 01.11.17 einen Feiertag. Die verzögern naturgemäß die Auslieferung. :) ^BL,1289720,Thu Oct 26 20:04:27 +0000 2017,delivery,1,German pre-order arrival-date question,CB,human
2530692,35d6cf901d3b75441820fb7c65ee328f1a28fe65bbb15d8ab19ac5d13e51e351,[USER] ich habe Call ofDuty bestellt vor einer WocheDer Auftrag wurde bestätigt und soll heute dem 30.10 versendetWerden die Mail fehlt,"[USER] Hi, der Artikel wird so versendet, dass er zum genannten Lieferdatum bei dir ist. Liebe Grüße ^TA",2530690,Mon Oct 30 10:40:32 +0000 2017,delivery,1,German confirmed order missing dispatch mail,CB,human
191826,cc286c0b050ad6444b6e17e56ef610d6b4e1e655ac0f7e3eab0422b1ab091b1f,thank you to [USER] for getting me my money back after ordering an Xbox and it turned out to be some dodgy seller!!,[USER] We're glad to hear this! Please let us know if you encounter anything else we can help with! ^GL,191825,Wed Oct 04 15:08:44 +0000 2017,feedback,0,Thanks after a refund from a dodgy seller,CB,human
1490782,cc286c0b050ad6444b6e17e56ef610d6b4e1e655ac0f7e3eab0422b1ab091b1f,so i pre-order [USER] new album from [USER] and it isn't being delivered until 10th November?!,"[USER] Hello, has this been delayed ? What was the date provided to you via email when you placed the order? ^CR",1490781,Fri Nov 03 09:29:03 +0000 2017,delivery,1,Pre-order album not arriving until much later,CB,human
2457813,3067e6aec54a0760ccc9de48b1b42d03d6a8bc3da7bd8fc113e0e9bbe68d22a7,It’s sad to see amazon customer care doesn’t respond to the concerns raised through mail on app [USER],[USER] That's odd! We'd like to help you out. Could you please tell us more about what went wrong? ^AP,2457810,Wed Nov 15 05:21:52 +0000 2017,feedback,1,App/mail support not responding,CB,human
2468602,e7064ea196eb9d619d34c4daedaef2638625d80f47f74fd9c61916a4c6c61faf,[USER] your customer service is wonderful but please add a way to select delivery service. My local post office is terrible.,"[USER] Thanks for letting us know. Without posting account information, can you tell us more? Are you currently having trouble with an order? ^LI",2468600,Tue Nov 21 14:59:11 +0000 2017,feedback,1,Wants to choose a delivery carrier,CB,human
268138,af0a0e627ac6367b11b458b2a30903d79e78591a8af7475a1bd70640f2b7ee94,[USER] please figure it out. I’m not paying for prime to have problems occur at the worst possible time... The [USER] are on!,"[USER] I'm sorry for the frustration! Without giving account details, can you please tell us what's going on? ^AC",268136,Fri Oct 06 00:30:32 +0000 2017,other,1,Unspecified Prime failure at a bad time,CB,human
778968,094e096da5c40a232ffba3e80459f553ba838a01c7dff9b469b5e0ac81b4336e,"[USER] [USER] where is my order?? Nonresponse fem seller or amazon, r u blufding with customers?? [URL]","[USER] Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​^RW [USER] I'm sorry for the delay. Please connect with our support team here: [URL] for assistance. ^RW","778967,778969",Thu Oct 12 04:20:27 +0000 2017,delivery,1,Missing order; seller and Amazon silent,CB,human
199974,b9c58ddce746fa6fe5b62e9ac339200aafedb6d59638d63a879282cb1a6da389,"[USER] what kind of deal you are talking about?
Only ad and nothing on ground reality. Lighting deal and regular price no change, focus. [URL]",[USER] Could you please tell us if you're referring to any particular product? ^HN,199973,Wed Oct 04 17:53:22 +0000 2017,payment,1,Lightning deal matches regular price,CB,human
810225,6b071e43ddf0af2a4f1e524ce1f2a0b27209252a983483f6792537693ce54b81,[USER] Where are the remaining episodes ? [URL],"[USER] Could you please help us with the series title, so that we can check this for you? ^VN",810222,Thu Oct 12 18:50:42 +0000 2017,product,1,Missing remaining episodes,CB,human
549377,f4b94821159e4974022084b6d3735e1ff440cab7d97ce554ae0ba4793bc10070,[USER] 2 weeks and still no parcel as promised and I paid for delivery feels like you have stole my money,[USER] I'm sorry for the concern this has caused. I know delivery issues can be frustrating and we'd like to help! What was the original delivery date in the confirmation e-mail seen here: [URL] ^SG,549374,Sat Dec 02 18:36:49 +0000 2017,delivery,1,"Two weeks, paid delivery, no parcel",CB,human
2645616,c77b2b2dacc923f69c9e7fabb87020dfc981a5759c9643ac9e8e4add6dffbf3d,"[USER] Könntet ihr mal bitte das Produktbild hierzu hochladen?
[URL] 
Planet der Affen Trilogie als Steelbook","[USER] Hi, das Fehlen des Bildes leite ich gerne an die zuständigen Kollegen weiter. :) Lieber Gruß ^SI",2645615,Fri Nov 17 19:21:51 +0000 2017,product,1,German missing steelbook product image,CB,human
2318321,3e3edf8db2c837041fcc93a06d12359afaabcafc89159a41d0d8c15e4aadf797,[USER] The worst service.The worst customer care.,"[USER] That's a rather regretful remark, Krishna. Could you please elaborate on what lead to it? ^SY",2318319,Mon Nov 13 10:02:34 +0000 2017,feedback,1,Worst service with no specified issue,CB,human
388403,77f164e0017a98d3bc317b53c7739e2ebb8a8eccb481d644d5d675754a38c994,"#Amazon [USER] se faire insulter parce que je refuse le colis du voisin, expliquant que son nom n'est pas le mien : check !","[USER] Bonjour, je suis désolée pour cela!
Pourriez-vous me confirmer le nom du transporteur qui a pris en charge la livraison?^FT",388400,Mon Oct 09 14:11:18 +0000 2017,delivery,1,French insulted for refusing a neighbour parcel,CB,human
389340,77f164e0017a98d3bc317b53c7739e2ebb8a8eccb481d644d5d675754a38c994,"Le nouvel #iPad du voisin ? 🤔
Il semblerait que le livreur #Amazon ait fait carrière comme marchand de tapis 😂
C'est bon chef, colis livré ! [URL]","[USER] Bonjour, s'agit-il d'un colis destiné à votre voisin? Avez-vous une visibilité sur le transporteur l'ayant pris en charge svp? SA",389338,Mon Oct 09 14:29:34 +0000 2017,delivery,1,French driver marked a neighbour parcel delivered,CB,human
912534,64efdfe76079dbbfbd4d7d75fa129d632f573afa948bdaf2865d2fca91e0cdd2,"[USER] my. item is on not yet. dispatched for 3 days already, why?",[USER] I'm sorry for this wait. What is the delivery estimate given here:  [URL] ^DO,912532,Sat Oct 21 07:40:14 +0000 2017,delivery,1,Not dispatched for three days,CB,human
1397258,c5e0f8ad6a2f35bb05506b0758a09c2168dac3f04fcf6e43bfc9edaa772cf79b,[USER] where should I ask why the x factor episode 12 is missing? [URL],"[USER] We'd like to look into this for you. At your earliest convenience, reach us here: [URL] ^LI",1397256,Sat Oct 28 15:12:24 +0000 2017,product,1,X Factor episode missing,CB,human
1539852,927f942a0f481bc6a264c10892f0c60816ecde37ac398e7a6d5527a61bf5c0a4,[USER] Good day. How come no one can tell me what I am being billed for? Been through all channels and issue not resolved. Please help?,"[USER] I'm so sorry! When you reached out to us, what information was provided?  ^AG",1539848,Tue Oct 17 01:49:47 +0000 2017,payment,1,Billed with no explanation of the charge,CB,human
1396166,e4ae0b69d79bc9fe10ed641235abd6f133e11352f173ecf7fcc952b267673180,[USER] trying to order on UK site going to basket but no option to checkout? only option is to continue shopping what gives? on mobile site #confused,[USER] Sorry for the troubles! Have you tried using another browser or different device? Let us know if that resolves the issue. ^TH,1396164,Sat Oct 28 14:35:50 +0000 2017,product,1,UK mobile site has no checkout,CB,human
1193412,87b246025c41aa93e5bd364091aa05156a7d048d11d3a2ab19c0feaf8be4c6cf,if I get my prime membership extended a month every-time [USER] logistics screws up delivery I will never have to pay for it again,"[USER] This definitely isn't what we like to hear! Without including account info, could you tell us more about what's going on? ^ML",1193410,Wed Oct 25 01:08:22 +0000 2017,delivery,1,Prime logistics delivery failures,CB,human
1061395,4b75b726738e940d726d7c91290a15cda15b71f9245c475355707b100db4eb95,[USER] hasta cuando tendrán mirror mirror para envió 😭,"[USER] Hola Amanda, el envío del libro ""Mirror, Mirror"" puede tardar 3 semanas. ^DA",1061394,Mon Oct 23 12:50:49 +0000 2017,delivery,1,Spanish when Mirror Mirror will ship,CB,human
1231271,4b75b726738e940d726d7c91290a15cda15b71f9245c475355707b100db4eb95,[USER] Mirror Mirror ya sale como disponible. Para cuando se envía para quienes lo compraron antes?,"[USER] Hola Amanda, apenas tengamos la fecha estimada de tu pedido recibirás un e-mail con más detalles. ^LG",1231270,Wed Oct 25 20:56:30 +0000 2017,delivery,1,Spanish earlier buyers waiting after listing became available,CB,human
863813,63403ad5d0771a94bdb71cf1e16c5d3c0d821aba47a0b4362c0d097d4b910d2c,[USER] I’ve got a HUGE issue. I placed an order and used a gift card balance to pay for it but my credit card was just charged. Why?!,[USER] I'm sorry your card was charged. Was the total amount taken from the credit card in Your Orders here: [URL] ^SJ,863812,Fri Oct 20 17:17:11 +0000 2017,payment,1,Gift-card order also charged the credit card,CB,human
486730,5fbe944c9d25b014d4ea9cf8e12d526618055c6fdc30d4eb622358e43f99507f,8. [USER] Being a regular and devoted customer at amazon never expected this. Really dissapointing experience.,[USER] We would like to help you. Please share your details with us here: [URL] We'll get in touch shortly. ^CB,486728,Fri Dec 01 15:23:05 +0000 2017,feedback,1,Thread fragment; disappointing experience,CB,human
285115,b583e0bc03e3f27ca0129add710f19d96cf7415673c6ff66b8c6ca1e71a870b5,three Hawaiian shellbra’s ordered from [USER] from three separate companies... all came up with excuses for not sending them! Not happy 😡😡😡,"[USER] Oh no! We're here to help, Abbi! Just to clarify, has the delivery date passed? You can check here: [URL] ^AL",285112,Fri Oct 06 13:49:16 +0000 2017,delivery,1,Three sellers failed to send items,CB,human
2589169,785ce565c3ff3e278c73bce83767e5c7004bf027acbe7d72343d8ac245506b92,Mein MarioOdyssey ist immer noch nicht angekommen. Erst wurde mir gesagt Samstag dann Montag jetzt bis MIT warten Danke für nichts [USER],"[USER] Das ist schade 🙁 Bitte melde dich nach dem Feiertag nochmals beim Kundenservice, falls du Hilfe benötigst. Gruß ^MH",2589167,Mon Oct 30 18:46:14 +0000 2017,delivery,1,German Mario Odyssey still not arrived,CB,human
2565,18221bcefec76adcd8ffc4fe4a6e5baa00d91689ec4e3a25595c8f4f4c57b827,[USER] Where is my order? [URL],[USER] I'm sorry it hasn't arrived! Please reach us here: [URL] so we can look into available options. ^SJ,2564,Tue Oct 31 22:36:21 +0000 2017,delivery,1,Where is my order,CB,human
534079,2163bbac0cb8e7468c02921a1a056f0c8bb91af0ba395cceb575d8a8d0d3945d,"Delivery on my amazon order has been delayed, IT’S A BLOODY ADVENT CALENDAR.","[USER] I am really sorry to hear this, Hannah. Have you been given an update on your tracking, with a new delivery date?^SM",534078,Sat Dec 02 11:51:58 +0000 2017,delivery,1,Delayed advent calendar,CB,human
2952285,f738162cdf2f01d401544549524235d7d8086cf5e98963ad4b73e7784c744dfb,What I ordered vs what it came in. Literally a tiny fob watch. Slow clap [USER] You're wrong for the #environment. Do better! But thanks for making it recyclable at least. #Sustainability #overpackaging #dobetter [URL],[USER] We're always looking for ways to improve. Please leave feedback for our Packing team by following these steps: [URL] ^RA,2952284,Wed Nov 29 17:51:33 +0000 2017,feedback,0,Overpackaging complaint; no account action requested,CB,human
2858152,a7c7232ee05b80904aa39d7c07fe69f2bf26de2a5abb9184f52f27cc04627af5,[USER] Hey. Why is your delivery service so appalling in Herts? No tracking on parcels. Things getting lost everywhere. Lies and incompetence at call centre. Learn from [USER] if you want to see real delivery in action. #crapSrevice,[USER] I'm sorry for any frustration! Are you having trouble with a current order? ^DG,2858151,Mon Nov 27 21:42:57 +0000 2017,delivery,1,Herts delivery/tracking failures,CB,human
163473,6737a8ccacf015b2b4ab43b961b14a7ec425f44f006266c1067ad00b41fafd2d,Nice one [USER] delivered my parcel to a neighbour but no indication which neighbour! #huntthedelivery,"[USER] I'm so sorry your order was not delivered to the correct address! We want to make sure this is resolved. Have we contacted the courier of this item for additional delivery information? Have you had a chance to contact us via chat or phone? Please let us know. 

-RD",163471,Fri Nov 24 18:21:45 +0000 2017,delivery,1,"Left with a neighbour, no which-neighbour note",CB,human
1996395,1c82ba5c3412db3ed260685177d014e466a39d3c98d043aa11d7a88f0aeb4ccb,[USER] hi I have been told that my order was delivered yesterday to me but I wasn’t in and don’t have it. I have sent a DM,"[USER] Hi, I just responded to your DM. ^ES",1996394,Sun Nov 26 10:29:20 +0000 2017,delivery,1,Said delivered while customer was out; item missing,CB,human
673251,32ae1a936e583ce2cf5838ac78b377537873dfc4cbbc9131dac82f8766af3425,"[USER] necesito cambiar la dirección de entrega de un pedido ya en curso que está a punto de ser entregado pero no estaré en la dirección que ya establecí, y no veo la opción disponible en ningún sitio, tampoco quiero cancelarlo porque tarda mucho en enviarse.","[USER] ¡Hola Matícora! En este momento como tu pedido se encuentra en tránsito, puedes consultar directamente con el transportista de tu paquete para solicitar el cambio de dirección, para que puedas recibir tu pedido sin ningún problema. ^DQ",673250,Thu Nov 23 09:25:50 +0000 2017,delivery,1,Spanish change-of-address while in transit,CB,human
549487,c0aeae6662b292417852601d071dd91757035cd3a0ec145d6adbb7faf929d3e0,whats the minimum following for an #amazon affiliate? [USER] [USER],"[USER] There aren't hard numbers for the Amazon Associates program, each submission is reviewed on a case by case basis. You can learn more here: [URL] ^GS",549485,Sat Dec 02 18:25:31 +0000 2017,other,1,Affiliate-program eligibility question,CB,human
644858,8b271cb794bf6aad56dc6038298cdf9ec3ef6044cf820114dcf36f75e8c5bd83,[USER] I have a customer service issue for which I can't seem to find any help. It's getting really frustrating. Kindly DM me.,"[USER] Hello Patrick! We'd love to help in any way we can. Please DM us the issue you are experiencing and relevant details (sans personal details, of course!) and we'll be happy to assist as quickly as possible. 😊 ^JD",644857,Wed Nov 22 17:58:09 +0000 2017,other,1,Unspecified issue; asks for a DM,CB,human
144116,3ddf95f7b5c7653154b7f5913d2cd70509e5bce324c9191645feed80735a9bd2,"[USER] This is ridiculous, thrice in line the call got disconnected. Is dis how u treat ur cx's? What's the whole point in shipping with Amazon of they do not wish to help there cx's? Being a prime member offers little help","[USER] Sorry for the disappointment. Kindly click on this link here: [URL] and login to the account from which the order was placed, to connect with our support team. Please keep us posted. ^KA",144114,Fri Nov 24 13:14:09 +0000 2017,feedback,1,Calls disconnected three times,CB,human
2866068,26885f7133829e4d573b84eec69d319d407b32bcce14c54cab23247156b649e8,Hey [USER] could you get a bigger box to pack one single small lonely eraser next time? 🙄 jeeez. Waste of cardboard. [URL],"[USER] We’re always looking to improve, and would be very happy to accept your packaging feedback here: [URL] ^BV",2866067,Tue Nov 28 00:13:05 +0000 2017,feedback,0,Packaging-waste feedback on a tiny item,CB,human
179689,545b4fc29cce6da392a01e7ea0d9c4f044a26a22f969b2e30f44c1c9da8e711a,Il se passe quoi sur [USER] ? [URL],"[USER] Bonjour, pouvez-vous nous expliquer davantage le souci je vous prie ? ^KE",179688,Wed Oct 04 12:52:07 +0000 2017,other,1,French what-is-happening plus missing image,CB,human
1939040,caa41ef2b4bdbad52fa5964b74cd6acbdf51c07641c25679a35ef46d2ac1b905,[USER] C'est possible de DM ? Problème de livraison,"[USER] Bien sûr, je vous invite à initier la conversation en DM.^ASZ",1939038,Wed Oct 18 16:04:42 +0000 2017,delivery,1,French delivery problem; wants DM,CB,human
1919850,59d7197ca3a3baeea51cc183ac27103199065a64e93d0630a3a5df6d972438ad,Glad I ordered using [USER] prime on Monday for them to push delivery all the way back until Friday. Why am I paying for this again?,"[USER] I know how frustrating this is, Kyle. We are here to help! Did you receive an e-mail regarding delay? ^BA",1919849,Wed Oct 18 13:17:44 +0000 2017,delivery,1,Prime delivery pushed from Monday to Friday,CB,human
47899,89c8fae7b438223072198632cc57fbac4e302b18f78d0e2c84dacf0c94fbb8fe,[USER] hey my app not working & I’m trying read.,[USER] I'm sorry for the trouble! Have you tried the steps listed here: [URL] Let us know if this helps! ^TG,47897,Wed Nov 01 16:59:14 +0000 2017,product,1,Reading app not working,CB,human
1890613,92c60bb75fb8b535ee60a89848aca5be07d5954b50255831b0bcbd9b9145e49a,"[USER] , another frustrating case, issue is pending from last 11 days,",[USER] Sorry to hear that your issue is unresolved. Could you please let us know what went wrong? I would like to help. ^HR,1890612,Sun Nov 26 07:18:45 +0000 2017,other,1,Issue pending 11 days with no stated type,CB,human
2589161,8f6b8494241fd16dadc0e483871993bab81c1025d6a3aadc036ec15c0f38b5e5,[USER] Hello. I'm having difficulty with a delivery. Hermes say they have it but won't deal directly with me. Tracking __credit_card__,"[USER] Hey Fergus, thanks for reaching out! What does the current tracking status show here? [URL] ^FD",2589159,Mon Oct 30 18:52:50 +0000 2017,delivery,1,Hermes has the parcel but will not deal with customer,CB,human
126873,21807b768eb7177dbf38f91505a43d2f6c7a75b9099c554cf7318639584ba9bf,[USER] can i use a prepaid visa card to pay for my purchase?,"[USER] Yes, a prepaid Visa is accepted as payment through Amazon. There are a few restrictions on what can be done using prepaid credit cards. You can find out more here: [URL] ^RM",126872,Fri Nov 24 03:09:53 +0000 2017,payment,1,Prepaid Visa acceptance is a policy question,CB,human
1229464,e2e7ad9c8319d412ec3d41db13e4371b161167dbb7e3a40cddeddb7beca39ee2,[USER] wth I had order I was waiting for since Thursday and it was cancelled without ANY notification! First time that’s happened. ☹️,"[USER] I'm sorry to hear that, Stacy! We'd like to help. Was your order said to be shipped by Amazon or a third-party seller? ^HC",1229461,Mon Oct 16 00:57:47 +0000 2017,refund_return,1,Order cancelled without notification,CB,human
1072161,ad6aa689c38139c4737a996b455380a2559a3f75e1c7718ab52c468ff8bbf75e,Ordered [USER] 3T on 5 Oct from [USER] I was promised delivery by 8th but it has been 15 Oct and delivery still in process (#1),[USER] Sorry to know about the delay in delivering your order. Please reach us from here: [URL] we'll assist. ^SV,1072159,Sat Oct 14 23:51:59 +0000 2017,delivery,1,Promised date missed by a week,CB,human
1576212,ad6aa689c38139c4737a996b455380a2559a3f75e1c7718ab52c468ff8bbf75e,"Escalated the problem 100 of times via mail, chat, call. No resol. Product was supposed to be delivered on 9 October
[USER] [USER]","[USER] Please revert to the email from our team for further update. However, I see that our team is already working on it. 2/2 ^RS [USER] We've sent the correspondence to your registered email ID. Kindly check it here: [URL] 1/2 ^RS","1576210,1576214",Tue Oct 17 06:26:33 +0000 2017,other,1,Repeated escalation with no resolution stated,CB,human
385048,149501bbb6af10b353dbf59f5ebe9db8ba123f3938246991d750a96998e2aefe,[USER] I had won in your #apptreasurehunt on 29th September but I haven't received the prize for it as of now. please let me know abt it,"[USER] Hey, as per the app treasure hunt contest, you're supposed to place an order for the item you found 1/2^MS [USER] Could you confirm if you had placed the order? 2/2^MS","385049,385047",Mon Oct 09 11:43:40 +0000 2017,other,1,Contest prize not received; account lookup,CB,human
564944,da5fa36fa111617f82d338a6be9f15a76aaef7fb3560a66e7d79b09366dcac52,"[USER] [USER] Hello! I ordered 50 Shades Darker, the book, and it was due Dec 1st. It’s not here at my home. Please assist. 😭😭😭",[USER] We are sorry that your book has not arrived as expected. Have you received an email with an explanation for the delay? ^LM,564943,Sun Dec 03 00:06:07 +0000 2017,delivery,1,Book not at home on due date,CB,human
539819,2d20cf225110a4bc78b5a0e8db3ebd0dcb0e025b6514ba8b352647aae1f54e39,[USER] ¿La temporada 3 de Mozart in the Jungle aún no está disponible para México?,"[USER] Hola Juan Luis, apenas tengamos novedades y actualizaciones en nuestro catálogo, será anunciado directamente en el sitio web. Te recomendamos mantenerte atento nuestra página. ¡Saludos! ^LG",539817,Sat Dec 02 14:52:40 +0000 2017,product,1,Spanish catalog availability for a series,CB,human
2683610,e643ecae69791634e1f0dcbe5b41367ce5152e319de4b11b513b3f32e3080fe6,[USER] [USER] thx for nondelivery till now of the guaranteed delivery item  after paying the charges. Pathetic services,[USER] Sorry to know about the delay with the order delivery. This isn't what we intended. Please report the issue to our support team using this link here: [URL] and we'll have this checked. ^KA,2683609,Sun Nov 19 13:45:14 +0000 2017,delivery,1,Guaranteed delivery still missing,CB,human
1328598,b058b93462f3e5d30730af3035f8e278aa7b17ee5471e1440defe2b61f10e9c5,".[USER] This truck driver ran a red light at Boston & S Potomac St in Baltimore today at 7:45. He was also driving thru a ""no trucks"" zone. [URL]","[USER] Hi, we'd like to look into this with you. Please fill out this secure form from a non-mobile device: [URL] ^TS",1328596,Fri Oct 27 12:17:35 +0000 2017,other,1,Driver safety report needs operations,CB,human
1463447,22af801b6d1f5350e451755e9809a90a21191b16d623fde9720ae80fa2e69edb,[USER] [URL] ist das euer ernst???,[USER] Das ist ein Zusatzangebot von [URL] Weitere Informationen findest du hier: [URL] ^MI,1463445,Thu Nov 02 18:43:31 +0000 2017,other,1,German reaction plus URL; missing image,CB,human
